Data,DiÛxido de Enxofre,PartÌculas < 10 µm,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-10-30 01:00:00,700,30800,36310,39239,1910,,
2017-10-30 02:00:00,490,32190,11880,13674,1170,,
2017-10-30 03:00:00,580,21920,14330,15127,520,,
2017-10-30 04:00:00,660,19980,9710,10799,710,,
2017-10-30 05:00:00,760,19980,10020,10603,380,,
2017-10-30 06:00:00,590,19980,11910,13643,1130,,
2017-10-30 07:00:00,630,19150,11860,14451,1690,,
2017-10-30 08:00:00,860,18870,11020,15359,2830,,
2017-10-30 09:00:00,2290,12490,8720,13136,2880,,
2017-10-30 10:00:00,2880,11100,7920,11677,2450,,
2017-10-30 11:00:00,2510,7220,6960,10011,1990,,
2017-10-30 12:00:00,2160,6660,7930,10797,1870,,
2017-10-30 13:00:00,2110,17760,6670,9491,1840,,
2017-10-30 14:00:00,1590,19980,9720,12572,1860,,
2017-10-30 15:00:00,1040,27200,11650,15192,2310,,
2017-10-30 16:00:00,810,28860,20130,24960,3150,,
2017-10-30 17:00:00,640,30530,14560,16231,1090,,
2017-10-30 18:00:00,750,31080,19810,21313,980,,
2017-10-30 19:00:00,860,38300,16140,18087,1270,,
2017-10-30 20:00:00,960,39960,15130,17077,1270,,
2017-10-30 21:00:00,890,26090,12670,13605,610,,
2017-10-30 22:00:00,810,23310,14270,15359,710,,
2017-10-30 23:00:00,790,20540,14120,15592,960,,
2017-10-31 00:00:00,710,19980,12290,13716,930,,
2017-10-31 01:00:00,710,15260,12100,12867,500,,
2017-10-31 02:00:00,780,14430,8790,10431,1070,,
2017-10-31 03:00:00,600,13600,11540,12307,500,,
2017-10-31 04:00:00,690,13320,12000,13503,980,,
2017-10-31 05:00:00,690,15260,12620,13755,740,,
2017-10-31 06:00:00,840,15540,16920,18867,1270,,
2017-10-31 07:00:00,780,16370,21670,26730,3300,,
2017-10-31 08:00:00,850,16650,21130,30575,6160,,
2017-10-31 09:00:00,810,11930,18420,28080,6300,,
2017-10-31 10:00:00,710,11100,12910,19304,4170,,
2017-10-31 11:00:00,1030,27750,12090,18192,3980,,
2017-10-31 12:00:00,860,31080,11340,16752,3530,,
2017-10-31 13:00:00,640,38300,12400,16525,2690,,
2017-10-31 14:00:00,690,39960,19990,25862,3830,,
2017-10-31 15:00:00,600,41900,20050,25738,3710,,
2017-10-31 16:00:00,720,42180,21880,26189,2810,,
2017-10-31 17:00:00,810,44120,28200,32386,2730,,
2017-10-31 18:00:00,620,44400,39980,44856,3180,,
2017-10-31 19:00:00,480,49950,56750,63205,4210,,
2017-10-31 20:00:00,440,51060,55290,61760,4220,,
2017-10-31 21:00:00,370,42740,39980,42541,1670,,
2017-10-31 22:00:00,390,41070,41780,44969,2080,,
2017-10-31 23:00:00,410,33580,31240,33693,1600,,
2017-11-01 00:00:00,490,32190,31730,34720,1950,,
2017-11-01 01:00:00,430,28580,24190,26076,1230,,
2017-11-01 02:00:00,540,27750,26190,27907,1120,,
2017-11-01 03:00:00,270,32470,22410,24465,1340,,
2017-11-01 04:00:00,380,33300,16950,19557,1700,,
2017-11-01 05:00:00,410,22200,11270,13125,1210,,
2017-11-01 06:00:00,230,19980,9810,11420,1050,,
2017-11-01 07:00:00,260,21650,11610,13849,1460,,
2017-11-01 08:00:00,120,22200,10940,13976,1980,,
2017-11-01 09:00:00,90,13040,13240,18775,3610,,
2017-11-01 10:00:00,60,11100,11320,17039,3730,,
2017-11-01 11:00:00,100,21370,7930,10644,1770,,
2017-11-01 12:00:00,190,23310,7460,10557,2020,,
2017-11-01 13:00:00,210,22480,6090,8359,1480,,
2017-11-01 14:00:00,280,22200,7180,9511,1520,,
2017-11-01 15:00:00,170,30530,7610,10339,1780,,
2017-11-01 16:00:00,10,32190,8520,10345,1190,,
2017-11-01 17:00:00,-70,30250,8470,10279,1180,,
2017-11-01 18:00:00,50,29970,12150,15355,2090,,
2017-11-01 19:00:00,110,29970,17310,19165,1210,,
2017-11-01 20:00:00,-30,29970,20920,22377,950,,
2017-11-01 21:00:00,-150,20810,15220,16677,950,,
2017-11-01 22:00:00,-120,18870,13020,15151,1390,,
2017-11-01 23:00:00,-20,20810,13070,14910,1200,,
2017-11-02 00:00:00,-60,21090,7400,8949,1010,,
2017-11-02 01:00:00,-40,23870,4920,6131,790,,
2017-11-02 02:00:00,-170,24420,4640,5468,540,,
2017-11-02 03:00:00,60,18040,3630,4872,810,,
2017-11-02 04:00:00,150,16650,3820,5001,770,,
2017-11-02 05:00:00,330,14990,5000,6012,660,,
2017-11-02 06:00:00,390,14430,8890,10009,730,,
2017-11-02 07:00:00,290,18040,15530,18397,1870,,
2017-11-02 08:00:00,350,18870,29290,39149,6430,,
2017-11-02 09:00:00,380,10550,19700,27581,5140,,
2017-11-02 10:00:00,1080,8880,12330,19076,4400,,
2017-11-02 11:00:00,1910,5270,14230,19136,3200,,
2017-11-02 12:00:00,1190,4440,11290,14617,2170,,
2017-11-02 13:00:00,340,6110,12260,15756,2280,,
2017-11-02 14:00:00,260,6660,9390,12779,2210,,
2017-11-02 15:00:00,40,7490,8150,11048,1890,,
2017-11-02 16:00:00,60,7770,11300,14689,2210,,
2017-11-02 17:00:00,80,18870,17970,21681,2420,,
2017-11-02 18:00:00,-120,21090,35640,40899,3430,,
2017-11-02 19:00:00,-60,25530,38950,44301,3490,,
2017-11-02 20:00:00,-10,26640,36900,40626,2430,,
2017-11-02 21:00:00,-30,15540,22330,24400,1350,,
2017-11-02 22:00:00,10,13320,15080,16767,1100,,
2017-11-02 23:00:00,130,8600,13470,14666,780,,
2017-11-03 00:00:00,270,7770,15390,16540,750,,
2017-11-03 01:00:00,190,5000,13100,14787,1100,,
2017-11-03 02:00:00,250,4440,7780,9313,1000,,
2017-11-03 03:00:00,320,3610,8660,10377,1120,,
2017-11-03 04:00:00,240,3330,4020,5262,810,,
2017-11-03 05:00:00,220,3330,4360,5418,690,,
2017-11-03 06:00:00,180,3330,9090,10623,1000,,
2017-11-03 07:00:00,200,7770,19280,23205,2560,,
2017-11-03 08:00:00,420,8880,27360,39013,7600,,
2017-11-03 09:00:00,250,5270,18370,27830,6170,,
2017-11-03 10:00:00,200,4440,11410,15642,2760,,
2017-11-03 11:00:00,140,3610,13030,18366,3480,,
2017-11-03 12:00:00,190,3330,8380,11692,2160,,
2017-11-03 13:00:00,270,9710,8490,11373,1880,,
2017-11-03 14:00:00,210,11100,8400,11559,2060,,
2017-11-03 15:00:00,280,11930,11320,14080,1800,,
2017-11-03 16:00:00,440,12210,15680,18900,2100,,
2017-11-03 17:00:00,310,11100,21920,25140,2100,,
2017-11-03 18:00:00,360,11100,12980,14759,1160,,
2017-11-03 19:00:00,480,13880,10730,13015,1490,,
2017-11-03 20:00:00,260,14430,12950,15281,1520,,
2017-11-03 21:00:00,180,9990,12840,15125,1490,,
2017-11-03 22:00:00,230,8880,11800,13195,910,,
2017-11-03 23:00:00,230,8880,15180,17725,1660,,
2017-11-04 00:00:00,200,8880,10800,12379,1030,,
2017-11-04 01:00:00,130,7220,7250,7771,340,,
2017-11-04 02:00:00,220,6660,4790,6017,800,,
2017-11-04 03:00:00,90,5000,3910,5275,890,,
2017-11-04 04:00:00,-70,4440,2680,4183,980,,
2017-11-04 05:00:00,20,8330,5800,6981,770,,
2017-11-04 06:00:00,10,8880,7390,8985,1040,,
2017-11-04 07:00:00,60,15260,6790,8385,1040,,
2017-11-04 08:00:00,30,16650,7690,9959,1480,,
2017-11-04 09:00:00,-70,13880,9920,14075,2710,,
2017-11-04 10:00:00,-100,13320,11030,15001,2590,,
2017-11-04 11:00:00,-80,7770,7250,10639,2210,,
2017-11-04 12:00:00,-30,6660,6870,9691,1840,,
2017-11-04 13:00:00,-80,11380,7110,9579,1610,,
2017-11-04 14:00:00,-60,12210,8470,10939,1610,,
2017-11-04 15:00:00,430,9440,9510,12623,2030,,
2017-11-04 16:00:00,550,8880,11640,14216,1680,,
2017-11-04 17:00:00,620,18040,17810,19650,1200,,
2017-11-04 18:00:00,700,19980,10490,13235,1790,,
2017-11-04 19:00:00,760,19150,11950,15860,2550,,
2017-11-04 20:00:00,790,18870,9120,10914,1170,,
2017-11-04 21:00:00,770,12210,9070,11937,1870,,
2017-11-04 22:00:00,780,11100,11090,15399,2810,,
2017-11-04 23:00:00,750,7220,12570,17860,3450,,
2017-11-05 00:00:00,850,6660,8840,12213,2200,,
2017-11-05 01:00:00,920,6660,16570,25371,5740,,
2017-11-05 02:00:00,920,6660,11310,17382,3960,,
2017-11-05 03:00:00,170,9440,13280,19244,3890,,
2017-11-05 04:00:00,180,9990,10370,16948,4290,,
2017-11-05 05:00:00,270,10820,16140,23561,4840,,
2017-11-05 06:00:00,270,11100,12520,18730,4050,,
2017-11-05 07:00:00,150,15540,13720,20543,4450,,
2017-11-05 08:00:00,330,16650,19380,32980,8870,,
2017-11-05 09:00:00,200,11100,14720,26879,7930,,
2017-11-05 10:00:00,-170,9990,2800,4533,1130,,
2017-11-05 11:00:00,10,6380,9360,15984,4320,,
2017-11-05 12:00:00,30,5550,4750,7725,1940,,
2017-11-05 13:00:00,-30,4720,6160,10607,2900,,
2017-11-05 14:00:00,0,4440,4250,6305,1340,,
2017-11-05 15:00:00,820,12770,6490,9879,2210,,
2017-11-05 16:00:00,980,14430,5790,7523,1130,,
2017-11-05 17:00:00,950,14430,7350,10463,2030,,
2017-11-05 18:00:00,900,14430,5020,6875,1210,,
2017-11-05 19:00:00,1110,17210,5570,7410,1200,,
2017-11-05 20:00:00,1190,17760,5030,6425,910,,
2017-11-05 21:00:00,1250,11380,6240,7697,950,,
2017-11-05 22:00:00,1470,9990,6380,7377,650,,
2017-11-05 23:00:00,1440,8880,5930,7494,1020,,
2017-11-06 00:00:00,1280,8880,5090,5979,580,,
2017-11-06 01:00:00,1260,6110,5180,6468,840,,
2017-11-06 02:00:00,1350,5550,3810,5282,960,,
2017-11-06 03:00:00,550,5550,3940,5519,1030,,
2017-11-06 04:00:00,410,5550,4370,5259,580,,
2017-11-06 05:00:00,600,3890,5100,5775,440,,
2017-11-06 06:00:00,500,3330,5830,7578,1140,,
2017-11-06 07:00:00,1060,6110,8520,11081,1670,,
2017-11-06 08:00:00,790,6660,8180,12259,2660,,
2017-11-06 09:00:00,660,4720,6240,9169,1910,,
2017-11-06 10:00:00,300,4440,5110,7809,1760,,
2017-11-06 11:00:00,570,3610,5270,8291,1970,,
2017-11-06 12:00:00,710,3330,4960,7674,1770,,
2017-11-06 13:00:00,1180,2500,10920,19844,5820,,
2017-11-06 14:00:00,2180,2220,12440,21594,5970,,
2017-11-06 15:00:00,550,2220,10070,14839,3110,,
2017-11-06 16:00:00,560,2220,8200,11926,2430,,
2017-11-06 17:00:00,240,2220,9300,11493,1430,,
2017-11-06 18:00:00,230,2220,17690,21247,2320,,
2017-11-06 19:00:00,250,15540,32260,37350,3320,,
2017-11-06 20:00:00,210,18870,26280,28948,1740,,
2017-11-06 21:00:00,90,11660,24480,26381,1240,,
2017-11-06 22:00:00,-60,9990,22790,24063,830,,
2017-11-06 23:00:00,-50,13880,28370,33476,3330,,
2017-11-07 00:00:00,160,14430,38470,60902,14630,,
2017-11-07 01:00:00,120,13600,36750,49476,8300,,
2017-11-07 02:00:00,30,13320,27370,29394,1320,,
2017-11-07 03:00:00,620,16930,13510,14568,690,,
2017-11-07 04:00:00,470,17760,10010,11528,990,,
2017-11-07 05:00:00,90,18590,8960,10217,820,,
2017-11-07 06:00:00,730,18870,11060,12026,630,,
2017-11-07 07:00:00,790,17210,14840,18428,2340,,
2017-11-07 08:00:00,850,16650,14760,22288,4910,,
2017-11-07 09:00:00,1040,10270,11970,18778,4440,,
2017-11-07 10:00:00,1210,8880,15310,25215,6460,,
2017-11-07 11:00:00,1410,6110,10880,16170,3450,,
2017-11-07 12:00:00,2730,5550,7310,10637,2170,,
2017-11-07 13:00:00,2440,5550,9770,12990,2100,,
2017-11-07 14:00:00,1510,5550,13280,18692,3530,,
2017-11-07 15:00:00,570,19430,14340,22390,5250,,
2017-11-07 16:00:00,600,22200,16050,21876,3800,,
2017-11-07 17:00:00,410,16650,18220,24660,4200,,
2017-11-07 18:00:00,270,15540,12920,16048,2040,,
2017-11-07 19:00:00,360,11100,12480,17647,3370,,
2017-11-07 20:00:00,210,9990,9690,13891,2740,,
2017-11-07 21:00:00,500,6110,4990,6677,1100,,
2017-11-07 22:00:00,240,5550,10210,12004,1170,,
2017-11-07 23:00:00,30,8330,12060,15878,2490,,
2017-11-08 00:00:00,60,8880,15570,23405,5110,,
2017-11-08 01:00:00,80,5270,7790,13064,3440,,
2017-11-08 02:00:00,210,4440,5280,6752,960,,
2017-11-08 03:00:00,480,9990,5960,8015,1340,,
2017-11-08 04:00:00,570,11100,5910,8639,1780,,
2017-11-08 05:00:00,400,6380,4430,6147,1120,,
2017-11-08 06:00:00,680,5550,5230,7438,1440,,
2017-11-08 07:00:00,660,9990,17320,28421,7240,,
2017-11-08 08:00:00,510,11100,10100,13596,2280,,
2017-11-08 09:00:00,480,7220,9490,14994,3590,,
2017-11-08 10:00:00,810,6660,8570,12235,2390,,
2017-11-08 11:00:00,1930,4720,5320,8831,2290,,
2017-11-08 12:00:00,1270,4440,5690,8634,1920,,
2017-11-08 13:00:00,920,3610,6880,11250,2850,,
2017-11-08 14:00:00,990,3330,8050,12006,2580,,
2017-11-08 15:00:00,1050,6110,9260,13753,2930,,
2017-11-08 16:00:00,870,6660,20390,30939,6880,,
2017-11-08 17:00:00,,23310,28970,42846,9050,,
2017-11-08 18:00:00,,26640,21500,28231,4390,,
2017-11-08 19:00:00,,24140,12370,15191,1840,,
2017-11-08 20:00:00,,23310,9400,10903,980,,
2017-11-08 21:00:00,,17760,8800,11008,1440,,
2017-11-08 22:00:00,,16650,7540,9579,1330,,
2017-11-08 23:00:00,,13880,6980,8237,820,,
2017-11-09 00:00:00,,13320,6260,8023,1150,,
2017-11-09 01:00:00,,12210,7210,8268,690,,
2017-11-09 02:00:00,,12210,6640,7913,830,,
2017-11-09 03:00:00,770,10270,6130,7771,1070,,
2017-11-09 04:00:00,910,9990,6140,7413,830,,
2017-11-09 05:00:00,630,9990,5310,6537,800,,
2017-11-09 06:00:00,1110,9990,5400,6443,680,,
2017-11-09 07:00:00,1060,6380,5890,7669,1160,,
2017-11-09 08:00:00,1410,5550,8330,11749,2230,,
2017-11-09 09:00:00,1420,4720,6830,10556,2430,,
2017-11-09 10:00:00,1760,4440,6680,10406,2430,,
2017-11-09 11:00:00,2340,2500,4800,6947,1400,,
2017-11-09 12:00:00,2250,2220,4410,6526,1380,,
2017-11-09 13:00:00,2170,2220,3780,5789,1310,,
2017-11-09 14:00:00,1480,2220,3730,5371,1070,,
2017-11-09 15:00:00,410,2220,4430,6607,1420,,
2017-11-09 16:00:00,500,2220,7190,8647,950,,
2017-11-09 17:00:00,640,9440,22740,30115,4810,,
2017-11-09 18:00:00,650,11100,18670,21399,1780,,
2017-11-09 19:00:00,650,11100,12060,13655,1040,,
2017-11-09 20:00:00,580,11100,14290,16130,1200,,
2017-11-09 21:00:00,480,8330,14040,15420,900,,
2017-11-09 22:00:00,660,7770,12810,14006,780,,
2017-11-09 23:00:00,640,15260,11560,12925,890,,
2017-11-10 00:00:00,610,16650,10210,11406,780,,
2017-11-10 01:00:00,910,15820,9650,11183,1000,,
2017-11-10 02:00:00,1160,15540,10530,12079,1010,,
2017-11-10 03:00:00,,16370,9990,11447,950,,
2017-11-10 04:00:00,20,16650,9090,10485,910,,
2017-11-10 05:00:00,230,18320,9130,10525,910,,
2017-11-10 06:00:00,410,18870,11200,13071,1220,,
2017-11-10 07:00:00,210,12490,18560,22393,2500,,
2017-11-10 08:00:00,470,11100,16850,23872,4580,,
2017-11-10 09:00:00,290,6380,13060,20374,4770,,
2017-11-10 10:00:00,210,5550,8500,13192,3060,,
2017-11-10 11:00:00,500,3610,7570,11066,2280,,
2017-11-10 12:00:00,580,3330,8640,13071,2890,,
2017-11-10 13:00:00,90,4160,7690,11539,2510,,
2017-11-10 14:00:00,-180,4440,11130,14427,2150,,
2017-11-10 15:00:00,640,11930,9270,12628,2190,,
2017-11-10 16:00:00,860,13320,13410,15833,1580,,
2017-11-10 17:00:00,940,28030,23630,26865,2110,,
2017-11-10 18:00:00,850,31080,35560,38734,2070,,
2017-11-10 19:00:00,990,28310,26140,28195,1340,,
2017-11-10 20:00:00,630,27750,24800,27361,1670,,
2017-11-10 21:00:00,760,17480,32520,36430,2550,,
2017-11-10 22:00:00,840,15540,47480,64591,11160,,
2017-11-10 23:00:00,1060,23870,49760,69156,12650,,
2017-11-11 00:00:00,880,25530,48870,74537,16740,,
2017-11-11 01:00:00,850,31080,45440,64790,12620,,
2017-11-11 02:00:00,1210,32190,41320,65868,16010,,
2017-11-11 03:00:00,260,19150,33440,36185,1790,,
2017-11-11 04:00:00,70,16650,25430,27117,1100,,
2017-11-11 05:00:00,490,21370,23680,25735,1340,,
2017-11-11 06:00:00,50,22200,21400,23869,1610,,
2017-11-11 07:00:00,350,23030,17640,22439,3130,,
2017-11-11 08:00:00,20,23310,17460,28576,7250,,
2017-11-11 09:00:00,-80,21650,17830,30924,8540,,
2017-11-11 10:00:00,,21090,14300,24558,6690,,
2017-11-11 11:00:00,-170,18320,13670,22916,6030,,
2017-11-11 12:00:00,20,17760,13900,21382,4880,,
2017-11-11 13:00:00,210,14150,12580,17808,3410,,
2017-11-11 14:00:00,140,13320,23040,31473,5500,,
2017-11-11 15:00:00,750,30800,18700,23530,3150,,
2017-11-11 16:00:00,930,34410,30110,35246,3350,,
2017-11-11 17:00:00,1040,37190,28780,31831,1990,,
2017-11-11 18:00:00,820,37740,27040,29892,1860,,
2017-11-11 19:00:00,860,29690,34030,37097,2000,,
2017-11-11 20:00:00,610,27750,26570,29146,1680,,
2017-11-11 21:00:00,640,22200,30090,31976,1230,,
2017-11-11 22:00:00,590,21090,18100,19296,780,,
2017-11-11 23:00:00,610,14430,14520,16053,1000,,
2017-11-12 00:00:00,690,13320,18830,21851,1970,,
2017-11-12 01:00:00,510,12210,13340,14597,820,,
2017-11-12 02:00:00,420,12210,9730,11125,910,,
2017-11-12 03:00:00,390,10270,6560,7281,470,,
2017-11-12 04:00:00,130,9990,11170,12366,780,,
2017-11-12 05:00:00,160,14710,25100,26879,1160,,
2017-11-12 06:00:00,160,15540,7260,8778,990,,
2017-11-12 07:00:00,280,17480,10130,12277,1400,,
2017-11-12 08:00:00,410,17760,15220,20786,3630,,
2017-11-12 09:00:00,110,11380,10190,14913,3080,,
2017-11-12 10:00:00,1110,9990,6240,9552,2160,,
2017-11-12 11:00:00,2250,6380,4620,6736,1380,,
2017-11-12 12:00:00,2590,5550,4680,6949,1480,,
2017-11-12 13:00:00,1970,3610,4230,6545,1510,,
2017-11-12 14:00:00,2410,3330,4730,6340,1050,,
2017-11-12 15:00:00,80,3330,3930,6368,1590,,
2017-11-12 16:00:00,160,3330,5660,7837,1420,,
2017-11-12 17:00:00,,16370,5970,8239,1480,,
2017-11-12 18:00:00,,18870,5930,8843,1900,,
2017-11-12 19:00:00,,20540,6670,7989,860,,
2017-11-12 20:00:00,,21090,6000,7901,1240,,
2017-11-12 21:00:00,,12770,7280,9381,1370,,
2017-11-12 22:00:00,,11100,7530,8419,580,,
2017-11-12 23:00:00,,6660,5350,6239,580,,
2017-11-13 00:00:00,,5550,4890,5841,620,,
2017-11-13 01:00:00,,5550,3510,4721,790,,
2017-11-13 02:00:00,,5550,2090,3470,900,,
2017-11-13 03:00:00,550,4720,3450,4355,590,,
2017-11-13 04:00:00,610,4440,3550,5114,1020,,
2017-11-13 05:00:00,700,3330,2460,4070,1050,,
2017-11-13 06:00:00,630,3330,3820,4970,750,,
2017-11-13 07:00:00,590,2500,8190,10935,1790,,
2017-11-13 08:00:00,640,2220,11600,15081,2270,,
2017-11-13 09:00:00,590,2220,8830,12495,2390,,
2017-11-13 10:00:00,490,2220,7600,10943,2180,,
2017-11-13 11:00:00,710,,6400,9298,1890,,
2017-11-13 12:00:00,580,,6090,9049,1930,,
2017-11-13 13:00:00,780,,6370,9161,1820,,
2017-11-13 14:00:00,2710,,7300,10152,1860,,
2017-11-13 15:00:00,170,6660,8180,10971,1820,,
2017-11-13 16:00:00,,6660,18740,21991,2120,,
2017-11-13 17:00:00,,22480,18530,20646,1380,,
2017-11-13 18:00:00,,25530,31180,33633,1600,,
2017-11-13 19:00:00,,22760,31680,34701,1970,,
2017-11-13 20:00:00,,22200,30890,40335,6160,,
2017-11-13 21:00:00,,13880,34160,37641,2270,,
2017-11-13 22:00:00,,12210,26710,29470,1800,,
2017-11-13 23:00:00,,14990,15300,16895,1040,,
2017-11-14 00:00:00,,15540,9660,11546,1230,,
2017-11-14 01:00:00,,13880,8090,11525,2240,,
2017-11-14 02:00:00,,13320,5930,7111,770,,
2017-11-14 03:00:00,110,8880,5050,5817,500,,
2017-11-14 04:00:00,0,7770,3930,5325,910,,
2017-11-14 05:00:00,370,9710,5150,6193,680,,
2017-11-14 06:00:00,490,9990,6240,7543,850,,
2017-11-14 07:00:00,630,7220,8390,10383,1300,,
2017-11-14 08:00:00,490,6660,9560,12535,1940,,
2017-11-14 09:00:00,460,4720,7130,10227,2020,,
2017-11-14 10:00:00,230,4440,7670,10706,1980,,
2017-11-14 11:00:00,160,8050,6620,9901,2140,,
2017-11-14 12:00:00,160,8880,6690,9619,1910,,
2017-11-14 13:00:00,290,6110,6610,9263,1730,,
2017-11-14 14:00:00,240,5550,7020,10409,2210,,
2017-11-14 15:00:00,1220,13040,9340,12514,2070,,
2017-11-14 16:00:00,1520,14430,10900,12939,1330,,
2017-11-14 17:00:00,910,26360,22980,26062,2010,,
2017-11-14 18:00:00,1140,28860,42050,58333,10620,,
2017-11-14 19:00:00,1180,29690,41680,53655,7810,,
2017-11-14 20:00:00,980,29970,51980,63403,7450,,
2017-11-14 21:00:00,1210,24420,63930,85902,14330,,
2017-11-14 22:00:00,1200,23310,62590,77509,9730,,
2017-11-14 23:00:00,1480,33300,57390,81953,16020,,
2017-11-15 00:00:00,1650,35520,50400,90235,25980,,
2017-11-15 01:00:00,1550,25250,36210,49933,8950,,
2017-11-15 02:00:00,1140,23310,21500,22972,960,,
2017-11-15 03:00:00,,26090,14570,15260,450,,
2017-11-15 04:00:00,,26640,11660,12963,850,,
2017-11-15 05:00:00,,21090,13410,15158,1140,,
2017-11-15 06:00:00,-80,19980,12060,13302,810,,
2017-11-15 07:00:00,70,22480,15790,20359,2980,,
2017-11-15 08:00:00,-70,23310,14790,21153,4150,,
2017-11-15 09:00:00,230,14990,10330,16754,4190,,
2017-11-15 10:00:00,340,13320,11510,18164,4340,,
2017-11-15 11:00:00,470,16930,12420,19412,4560,,
2017-11-15 12:00:00,360,17760,11200,16536,3480,,
2017-11-15 13:00:00,520,30800,11970,17842,3830,,
2017-11-15 14:00:00,510,33300,,,,,
2017-11-15 15:00:00,,33300,13560,17271,2420,,
2017-11-15 16:00:00,890,33300,25000,29876,3180,,
2017-11-15 17:00:00,210,49120,61720,80303,12120,,
2017-11-15 18:00:00,10,52170,74870,97256,14600,,
2017-11-15 19:00:00,-70,62160,85300,126959,27170,,
2017-11-15 20:00:00,440,64380,79470,148912,45290,,
2017-11-15 21:00:00,550,64380,76160,165443,58230,,
2017-11-15 22:00:00,1030,64380,82290,217127,87940,,
2017-11-15 23:00:00,460,57720,71910,118261,30230,,
2017-11-16 00:00:00,430,56610,55370,84901,19260,,
2017-11-16 01:00:00,750,48290,50590,76916,17170,,
2017-11-16 02:00:00,360,46620,51430,65690,9300,,
2017-11-16 03:00:00,-50,43010,51530,54213,1750,,
2017-11-16 04:00:00,,42180,47900,53849,3880,,
2017-11-16 05:00:00,,39410,43850,48251,2870,,
2017-11-16 06:00:00,,38850,31530,33907,1550,,
2017-11-16 07:00:00,,41630,32460,40924,5520,,
2017-11-16 08:00:00,,42180,33260,48930,10220,,
2017-11-16 09:00:00,,33020,24560,38467,9070,,
2017-11-16 10:00:00,,31080,16930,24305,4810,,
2017-11-16 11:00:00,440,37460,16050,22735,4360,,
2017-11-16 12:00:00,40,38850,17330,24935,4960,,
2017-11-16 13:00:00,180,31360,22970,30744,5070,,
2017-11-16 14:00:00,3280,29970,28750,37336,5600,,
2017-11-16 15:00:00,300,42740,23680,28801,3340,,
2017-11-16 16:00:00,210,45510,56500,66850,6750,,
2017-11-16 17:00:00,370,65770,94930,141772,30550,,
2017-11-16 18:00:00,310,69930,101620,163335,40250,,
2017-11-16 19:00:00,,71870,64630,69490,3170,,
2017-11-16 20:00:00,,72150,64490,68032,2310,,
2017-11-16 21:00:00,,70210,79500,156241,50050,,
2017-11-16 22:00:00,650,69930,77170,99939,14850,,
2017-11-16 23:00:00,520,57170,71610,88982,11330,,
2017-11-17 00:00:00,-110,54390,64870,71064,4040,,
2017-11-17 01:00:00,30,48010,55900,60561,3040,,
2017-11-17 02:00:00,220,46620,41900,44767,1870,,
2017-11-17 03:00:00,,41900,20120,21393,830,,
2017-11-17 04:00:00,70,41070,26460,28760,1500,,
2017-11-17 05:00:00,230,35520,28920,31021,1370,,
2017-11-17 06:00:00,320,34410,25210,27127,1250,,
2017-11-17 07:00:00,400,38850,33350,39483,4000,,
2017-11-17 08:00:00,460,39960,35820,52885,11130,,
2017-11-17 09:00:00,170,34410,26990,37784,7040,,
2017-11-17 10:00:00,400,33300,18290,25788,4890,,
2017-11-17 11:00:00,780,36080,16180,22114,3870,,
2017-11-17 12:00:00,1180,36630,18120,25142,4580,,
2017-11-17 13:00:00,1010,33020,17790,22390,3000,,
2017-11-17 14:00:00,540,32190,14010,16985,1940,,
2017-11-17 15:00:00,820,38850,15590,18871,2140,,
